index	username	time	comment	star
9	HSIN YEH	20200708	"生意很好但速度很快，葡萄柚綠茶齁拎！
阿但是中杯一杯60元，有點兒貴"	5
0	張凱捷	20200708	None	5
1	La' Chun	20200708	None	5
2	coolkid huang	20200708	柚香綠茶好喝	5
3	朱清榮	20200708	None	3
4	陳碧慧	20200708	品質實在	5
5	ching chen	20200708	葡萄柚綠茶必喝	5
6	許柏翰	20200708	朋友幫忙打電話先定訂，不然排隊人潮太恐怖。葡萄柚綠真的好喝	5
7	Maggie C	20200708	"料多實在好喝!!
紅鑽葡萄柚綠茶和香吉士百香綠茶都好喝~
個人比較偏愛香吉士百香綠茶

下次到嘉義玩,還要再喝!!"	5
8	顏祥杰	20200708	熱門商品葡萄柚綠茶很快缺貨，排隊人很多	3
9	Dean Dou	20200708	None	5
0	Derek Tseng	20200708	"葡萄柚綠 不苦不澀  
建議邊喝邊搖 不然剩很多果肉"	5
1	Yao Sun	20200708	葡萄柚綠果肉超多	5
2	Mars Huang	20200708	"(由 Google 提供翻譯) 要加梅子！

(原始評論)
要加梅子！"	5
3	黑皮妹	20200708	None	5
4	C C	20200708	"(由 Google 提供翻譯) 葡萄柚👍👍

(原始評論)
葡萄柚👍👍"	5
5	陳威成	20200708	None	5
6	鍾jia-wei	20200708	現場有試喝的飲品	4
7	楊益宗	20200708	None	3
8	廖祐偉	20200708	None	5
9	蔡昀寰	20200708	葡萄柚綠茶真的好喝 果肉多	5
0	想說布	20200708	我平常沒什麼喝飲料，昨天和朋友一起買，真的是很多人，電話打很久，訂也等很久，雖然好像沒有想像中的厲害，喝起來還ＯＫ，但是要等這麼久我是覺得還好。朋友有找還是有可能再喝～	3
1	CHEN-FENG SUN	20200708	None	3
2	李惠婷	20200708	葡萄柚綠茶料多實在、不苦不澀（要加梅子！）	5
3	Victoria Wang	20200708	"好喝！早上 11:00 左右到、排了約 15 分鐘，覺得值得！
點了招牌的葡萄柚綠茶和香吉士綠茶，按店家建議半糖、加梅子，酸甜均衡，也不掩茶香。真的好喝！"	5
4	邦德	20200708	"一堆業配文
店員好可愛？
物超所值？
來嘉義一定要來？
你們是再衝評論嗎？"	1
5	Joy Wong	20200708	"(由 Google 提供翻譯) 百香果和葡萄柚茶深受當地人的歡迎

(原始評論)
Passion fruit and grapefruit tea popular with locals"	4
6	jiezhang_0204	20200708	"葡萄柚綠好喝！！加梅子味道更讚
凍頂檸檬也不錯！
店員態度親切！！！！！
推了啦！！！！"	5
7	Chia-Hsuan Chang	20200708	None	5
8	婉婉邱	20200708	"看到大排長龍，感覺不喝不行
葡萄柚綠茶真的沒有讓人失望
滿滿葡萄柚果肉，加上一顆酸梅 完美"	5
9	林慧雯	20200708	招牌葡萄柚綠茶，果肉滿滿佔了三分之一杯以上，感覺每口都是果肉，且好喝，難怪大排長龍。	5
0	劉育成	20200708	None	5
1	Lauren Jaw	20200708	好喝不過人滿多也要等一下	5
2	妙靈	20200708	None	3
3	Jessica Song	20200708	"(由 Google 提供翻譯) 好喝

(原始評論)
好喝"	5
4	王翔舞	20200708	None	4
5	陳心瑀	20200708	好喝，但價錢稍貴	5
6	Yi-ching CHEN	20200708	"(由 Google 提供翻譯) 洛神也很好喝

(原始評論)
洛神也很好喝"	4
7	高手	20200708	到嘉義玩都會看到有間飲料店門口排滿了人，排的老長，（ 通常我是不會有興趣，）今天早上經過.看他們還在備料心想也不趕時間，要不等等好了。我是第一個，10點開門接單很快就拿到飲料，一般的飲料價錢差不多葡萄柚綠小小一杯60塊，加一顆梅子也還好，口感可以。	3
8	Thy Ca	20200708	"這家飲料店在嘉義超級有名的
連叫個外送也要等3小時
不過真的等待是值得的
葡萄柚綠茶 柳丁綠茶
喝了一口都值得了"	5
9	Justin Wu	20200708	這家店的飲料基本都超好喝的，尤其是品名內只要有翡翠、檸檬的，絕對讓你喝完第一口後立刻按讚！僅此一家，沒有分店，所以，我們要喝都得開車來回200公里以上才喝得到，喝到當下都覺得值得啊！	5
0	陳呈呈	20200708	None	5
1	Molly Tseng	20200708	"記得先打個電話預訂，
然後珍奶超級普通😂"	4
2	李佳樺	20200708	葡萄柚綠茶好喝	5
3	love sander	20190808	人非常多在巔峰時段建議可以打電話過來	4
4	方詩儀	20190808	每次來必排隊，建議先打電話以免等候多時，葡萄柚綠茶必點！	4
5	Albert Tung	20190808	招牌不錯喝，但是越來越貴了	4
6	謝宏政	20190808	None	5
7	王宥富	20190808	None	5
8	WEI CHEN MA	20190808	None	5
9	Robert Jhong	20190808	None	5
0	ansan an	20190808	None	5
1	吳自立	20190808	None	2
2	信勝利	20190808	None	5
3	YJ KK	20190808	人很多，幸好還不錯喝	4
4	鄭庭劼	20190808	"(由 Google 提供翻譯) 人真的好多

(原始評論)
人真的好多"	4
5	林聰慧	20190808	None	4
6	Huang Pluto	20190808	好喝讚	5
7	白茉莉	20190808	None	5
8	馬賽克	20190808	還可以	5
9	Jung Yu Lin	20190808	None	5
0	rain 363	20190808	"葡萄柚綠很好喝有點小貴但是料蠻多的
人很多建議可以先電話預定～
凍頂檸檬頗好喝的
旁邊還有讓大家試喝的飲料！"	4
1	Vincent Yang	20190808	None	3
2	黃志杰	20190808	招牌....不能沒喝過	4
3	Kate Hsieh	20190808	None	4
4	Switch Shih	20190808	None	4
5	freeman chung	20190808	來嘉義必喝	5
6	吳家奇	20190808	None	5
7	Janet Huang	20190808	香橙百香綠茶、葡萄柚綠茶，解暑清爽好喝，點餐排隊要10分鐘，等飲料也要10分鐘，建議電話點餐比較快	5
8	痴吃的玩	20190808	嘉義必喝飲料！	5
9	黃煜夫	20190808	必須冰冰喝！	5
0	lily chen	20190808	好喝，人多，試喝飲料很實在。	4
1	aopy K	20190808	葡萄柚綠很好喝	5
2	黃姿蓉	20190808	None	5
3	Hsu Danny	20190808	生意很好，除了菜單上的飲料外，也有純賣青茶、綠茶。還算不錯喝。	4
4	Jason Young	20190808	口味是還不錯，但有點貴。	3
5	陳莉香	20190808	None	5
6	高鵠泰	20190808	None	4
7	Noodle La	20190808	葡萄柚綠茶好棒	5
8	劉小意	20190808	None	5
9	Vamco Jen	20190808	None	5
0	Tony Chen	20190808	雖然沒喝到招牌葡萄柚，但點的百香香吉士綠茶讓人為之驚艷，非常值得一嚐的好飲料	5
1	夜舟	20190808	"建議提前電話預訂，現在等候需30分鐘以上，
人員服務態度良好，現場有試喝區可大方試喝，
口味還可以，但價格偏高，可嘗鮮試試。"	4
2	沈靜宜	20190808	真的不錯喝，但要打電話先預約比較不用等	5
3	黃崇峰	20190808	None	5
4	Yiling Tseng	20190808	"要排隊稍等一下
我們大概排了快15分鐘
算蠻快的
點了凍頂檸檬/葡萄柚綠茶
好喝，推"	4
5	SunRise L	20190808	葡萄柚綠跟凍頂檸檬很優	5
6	Alfred	20190808	喝起來，並沒啥特別之處，不值得排隊，且價格算高的，	1
7	謝依庭	20190808	None	5
8	施皇任	20190808	None	5
9	洪芮稘	20190808	一直以來沒變的味道，新鮮品質佳，常常需要排隊	4
0	Miss E	20190808	"(由 Google 提供翻譯) 清新好喝

(原始評論)
清新好喝"	5
1	chloris Pei-Ling	20190808	None	4
2	ting c	20190808	"(由 Google 提供翻譯) 珍奶好好喝

(原始評論)
珍奶好好喝"	5
3	Jerry peng	20190808	"御香屋_葡萄柚綠茶：

來嘉義怎麼可以⋯不來喝御香屋呢！😆
依舊好喝！有來附近的話⋯很推薦買來喝喔！

#食感：今天點的是⋯半糖少冰！（店家建議最佳風味！）拿在手上時⋯，你可以看到除了冰塊以外，幾乎滿滿的葡萄柚果肉！隱約看到一顆酸梅！立馬飲上一口，微甜滋味緊接著葡萄柚的微酸，酸梅的鹹酸帶出甘甜，咀嚼果肉透酸帶點葡萄柚特有的微苦，ㄧ口接一口，沁心涼快，好喝！😋
葡萄柚的果肉⋯稍稍沒有口感！印象中⋯很久以前買的果肉顆粒感很明確！今天的有點偏軟！不知道是不是時節，品種不同的差異！？🤔

#小提醒：雖然現場排隊的人快20個，但⋯排隊到取貨大約15分鐘，真是有效率！厲害！👍
#小抱怨：記得以前在賣的時候是大杯的！現在只有中杯，這樣喝起來⋯不過癮！希望還是有販售大杯！！！😪🤨"	3
4	wan chun liao	20190808	超級多人呀！！但是還蠻好喝的，點微糖還是蠻甜的，下次甜度再降低一點看看！會回訪的好店	5
5	peiyu yao	20190808	None	5
6	Wame Tseng	20190808	None	4
7	林欣儀	20190808	"葡萄柚綠茶蠻特別，有加入整顆梅子，讓整杯飲料喝起來更豐富。
凍頂檸檬不能完全去冰，喝起來一般般，愛喝檸檬系列可以考慮。"	4
8	莊斯婷	20190808	None	4
9	Celia Chen	20190808	凍頂檸檬一生推	5
0	李文宏	20190808	None	5
1	王允辰	20190808	紅鑽葡萄柚綠茶60，皆以中杯販售，料很多，我點微糖微冰，稍加凸顯葡萄柚的酸澀，必須斟酌	4
2	高文鵬	20190808	買飲料	4
3	juju f	20190808	"好喝。但是跟以前一樣價格變好小杯。
人一直爆滿。周遭不能臨停車。小心警察取締。
最有名的是葡萄柚綠茶。"	3
4	江明達	20190808	None	4
5	Terry Lin	20190808	"知名搖搖杯店，湊著熱鬧來嚐鮮。紅鑽葡萄柚綠茶，推薦黃金比例是「半糖、少冰」，中杯容量→時價60元。喝起來就是紅葡萄柚汁+很多果肉+甜甜的酸梅味道，綠茶味很淡。好喝，有推薦，60元中杯有些貴，可能因為最近葡萄柚的價格也高的關係。

店面小小的，擠了很多員工，位置就在文化路夜市圓環旁。"	3
6	林聖祐is鄭硯仁	20190808	None	3
7	鄭忠豪	20190808	"嘉義超高人氣的飲料店。
招牌葡萄柚綠茶只有中杯，1杯55元，建議半糖微冰，裡面的新鮮葡萄柚就有1/3杯，再加上一顆梅子，味道酸甜有層次。
在等飲料的同時，店家有提供試飲，當天喝的是凍頂檸檬，也相當不錯。
最後拿飲料時店員還會提醒說本月休假是哪幾天，不要白跑了。
騎樓柱上也清楚貼了水果的季節和產地。
整體感覺飲料新鮮安心又好喝，服務又好，不愧是人氣排隊名店。"	5
8	謝秋傑	20190808	好喝，價格稍高。	4
9	許立群	20190808	"(由 Google 提供翻譯) 好

(原始評論)
good"	5
0	彭小薇	20190808	None	4
1	Zack6047	20190808	None	3
2	Claire Yang	20190808	人太多了，得等一陣子	3
3	Nick Ou	20190808	排隊人很多，金萱冷泡茶不錯	4
4	梁志誠	20190808	None	4
5	沈芃妤	20190808	來嘉義必喝！！！	5
6	angel Chian	20190808	None	4
7	四口彤	20190808	只推薦葡萄柚綠茶，整杯滿滿葡萄柚果粒纖維，另有加顆酸梅，其他飲料普通，每次去都要排隊，因大多數客人都是點葡萄柚綠茶，店家人手多速度快！	4
8	polly wang	20190808	來嘉義市必喝之一，葡萄柚綠，怕甜記得點半糖或微糖喔	5
9	張加明	20190808	None	2
0	Hung-Yuan Cheng	20190808	None	5
1	Melody Tian	20190808	好喝，電話先訂免等待	5
2	佳欣劉	20190808	人很多，建議事先打電話	4
3	杜嚕	20190808	"葡萄柚綠微糖去冰(含碎冰)個人覺得就很甜了，可選擇+梅子或不加(梅子免費,喝起來滋味不一樣),有很多果肉,有試過多買幾杯回家冰在冰箱一天 隔天喝還非常好喝,梅子會更入味(梅子種類是加酸梅)!
可撥電話預約,大約會跟你約一小時後可取,所以要抓好時間,,現場大排長龍要等很久,預約電話要多打幾次,因為店員也很忙碌,推薦朋友喝 大家都說讚讚的~~"	5
4	江江江	20190808	"嘉義有名的飲料店！！！
這次喝冬瓜檸檬，味道頗讚👍
其他口味下次再試～
✳️這間店是大家來嘉義都會想要品嚐的名店，所以人潮眾多，需要耐心排隊等待了⋯"	5
5	Chloe Chen	20190808	"葡萄柚綠加梅子必點！
清爽消暑果肉多，店員服務也不錯👍🏼"	5
6	LIU JASON	20190808	None	5
7	I Ling Kuo	20190808	好喝，茶韻不澀回甘!	4
8	Huang飛行翼	20190808	None	3
9	盧小白	20190808	還不錯，招牌葡萄柚及柳橙可試試	5
0	Tzeng genome	20190808	香吉士百香綠，葡萄柚百香綠，都要加酸梅喔！	5
1	賴郁涵	20190808	None	5
2	毛毛	20190808	None	5
3	謝淑華	20190808	None	4
4	陳皓博	20190808	None	4
5	柏宇陳	20190808	None	5
6	陳偉	20190808	葡萄柚綠好喝	5
7	Amy Lin	20190808	"(由 Google 提供翻譯) 好喝

(原始評論)
好喝"	3
8	陳奕均	20190808	服務好、飲料也好喝實在。在嘉義上班必買！	5
9	朱雅霖	20190808	None	4
0	陳信宏	20190808	None	3
1	比居踢	20190808	"味道不錯 價格不是特別便宜，但用料實在

紅鑽葡萄柚綠60 中杯
酸甜帶微鹹  果粒很多

凍頂檸檬 
清爽"	5
2	阿魯米	20190808	None	5
3	芸瑩金	20190808	好喝！每次都是為了葡萄柚綠茶衝下去的	5
4	陳冠齊	20190808	超級霹靂無敵的嘉義人氣飲料名店🥤，果真名不虛傳，從早排到晚上都是滿滿的人潮，雖然排隊動線要多加強外，其餘的都還OK，現在也有準備飲料給人試飲，沒點人氣名品而點了個冷門的鮮奶茶☕️茶味還算蠻濃味😋，讚讚👍	4
5	Paula Chen	20190808	"「嘩！」的一聲插下吸管，迫不及待喝第一口，滾入舌尖的是飽滿多汁的葡萄柚飽果肉；再喝一口，充斥口腔的是清淡爽口的綠茶香，果真沒有讓人失望，完全是杯透心涼的夏日消暑聖品💦如此真材實料的飲料對得起這價錢，大塊的果肉很能滿足咀嚼控❤️沒有葡萄柚平時惹人的苦澀，喝起來酸中帶甜的滋味，對平常不敢喝太酸的我剛剛好，下次去嘉義絕對還要喝🤤
_______________
IG🔎paulalachen
FB🔎寶拉慢慢吃
Pixnet🔎洪洪寶拉HPlazyday"	5
6	danying zeng	20190808	覺得很一般，感覺是為了排隊而排隊。	1
7	S. Yu	20190808	幾種飲品是季節限定 可參考照片	5
8	shu-ming chen	20190808	每次試喝後，就會立刻被説服！真奇怪，為什麼這家的飲料，隨便喝都喝不膩！	4
9	林大明	20190808	None	5
0	Luke Lee	20190808	None	5
1	楊育銓	20190808	"(由 Google 提供翻譯) 好喝

(原始評論)
好喝"	4
2	Joyce Jung	20190808	None	5
3	阿翔	20190808	None	5
4	vongola122	20190808	"任何時候都要排隊的店
可以電話預約"	5
5	goto lin	20190808	招牌葡萄柚綠茶多梅子，香甜好喝微鹹，一杯60，電話訂餐不用排隊。	4
6	wan lai Lin	20190808	None	4
7	黃雅文	20190808	好喝！ 唯一願意排隊的飲料店。	4
8	hu amanda	20190808	None	5
9	違和感	20190808	好喝但是要等蠻久的....	5
0	Stan Chung	20190808	從小喝到大的好味道	5
1	Thomas Su	20190808	超級無敵好喝！只可惜排隊很長	5
2	Hao-Hsuan Wu	20190808	None	5
3	Hsu shu-han	20190808	None	4
4	Mac Chen	20190808	None	4
5	李俊霆	20190808	葡萄柚綠茶好喝	5
6	大寶寶	20190808	嘉義傳說中的神飲，葡萄柚綠，但微糖還是偏甜很多，如果熱愛甜食的人會很喜歡	4
7	Jerry Lee	20190808	None	4
8	黃郁雯	20190808	None	5
9	TZU-YEN TSOU	20190808	"葡萄柚的量真的很狂
喝完還有滿滿果肉
不愧是嘉義第一飲料名店"	5
0	Jack Lin	20190808	排隊排超久，但是超好喝，慢慢的葡萄柚	5
1	黃慈慈	20190808	太好喝了！！每次來嘉義必買，建議先打電話訂餐再去拿唷😄	5
2	陳又菱	20190808	葡萄柚綠 不加梅子比較推	4
3	Pauline Chen	20190808	"久久沒喝還是一如往常的好喝
打趴所有台北飲料店
來嘉義必喝"	5
4	Austin Hsu	20190808	"(由 Google 提供翻譯) 好喝！

(原始評論)
好喝！"	5
5	Sean Chen	20190808	"嘉義最強飲料店
不浮誇
每次去都爆炸多但值得排"	5
6	Shi Yuan Chen	20190808	None	5
7	sheep001833	20190808	None	5
8	Maxine Wang	20190808	葡萄柚綠中杯一杯$55，偶爾品嚐還不錯，清爽解渴！	5
9	Chiang Chao	20190808	喝過最好喝的葡萄柚綠！料多實在超級推	5
0	Hippo Cat	20190808	人爆炸多！要有心裡準備，排隊要排很久。推薦葡萄柚口味的招牌飲品，喝得到葡萄柚果肉，而且不會過甜，大推！	4
1	SHINYI	20190808	果粒超多，半糖加梅子，喝起來剛剛好	5
2	Teresa Chen	20190808	"葡萄柚綠新鮮肉多好喝！加梅子很爽口！
假日人多建議一小時前先去電預訂！
唯獨開車來會比較不方便，警察為維護路權會管制，提醒開車來的可在附近先臨停或停好車再領取飲料喲！"	4
3	李GM	20190808	好喝，料多實在，但是就要排隊	5
4	Wayne	20190808	None	5
5	李岱林	20190808	None	5
6	Chen Summer	20190808	"不愛喝甜又不愛太冰的朋友建議可點：
招牌葡萄柚綠二分糖，去冰(含碎冰)，梅子一定要加!畫龍點睛啊！
還有必點洛神檸檬半糖去冰(最低半糖）
這兩種口味其他飲料店無可取代……第一次來的強烈建議!而且要先狂打電話預約才不用排隊!"	5
7	Yin Chen	20190808	"不太懂特別之處 不解排隊人潮眾多？
在別家飲料店都可喝到的普通口味
這個人潮 真的是無解"	2
